target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,f0aa16595070d27b9c5f,0,0,0,0.0022155586630105972,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,3609ee73f1b7e8441ded,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,d9003dc2c5345c666e82,0,0,0,0.16524387896060944,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,4dc032411909a25f9536,0,0,0,0.1641148328781128,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,7adae4d533a5e932e9c7,0,0,0,0.017571033909916878,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,e17849216d54d2d8ee22,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,7bbdc16973b22a2454b2,0,0,0,0.1323319673538208,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,81a128333a8129c12e25,0,1,1,0.08795677125453949,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,a8481c01e77be10ce262,0,1,1,0.16093018651008606,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,attack_calibration,977dd2e1bd97946727a6,0,0,0,0.1195443719625473,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,22730a71b34176a3ba37,1,0,0,0.042658839374780655,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,01e7168ae2a624ff9916,1,0,0,0.10714505612850189,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,d8e3c3c718aea110b2d9,1,0,0,0.08983153104782104,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,bf5a9031a45524933e21,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,7311863aa70952806ffc,1,0,0,0.11095480620861053,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,0772d1e68bccea98e68f,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,f073d35785cf76f1409c,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,006df97946d214e0111f,1,1,1,0.009348866529762745,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,7673e8a0f0b037cc51e5,1,1,1,0.04815801605582237,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,7be2869c238aa35d440a,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,85bbf6f61dd23b95b6e7,1,0,0,0.20549558103084564,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,e07f107ec2deef516f4f,1,0,0,0.21237559616565704,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,70d271c728323ea28d90,1,0,0,0.3035033643245697,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,69ef03b5c6f4f7ecef33,1,0,0,0.39109325408935547,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,5b7629cbd1fb6e879520,1,0,0,0.26859986782073975,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,526cee77dcfea7ee8138,1,1,1,0.06522716581821442,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,a62d80fa1349c54517ce,1,0,0,0.11285454034805298,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,daf2c33eb0f2b7518584,1,0,0,0.13105279207229614,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,d2c3d34fb102babfa194,1,0,0,0.14610138535499573,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,d606f1831b9734bb90e1,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,cca86135655a3f3f0727,0,0,0,0.26173949241638184,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,93a3d4057fcaa594a8d6,0,0,0,0.017629312351346016,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,973b033623e52ecc534b,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,d7b3b622ad501cc46324,0,0,0,0.19905118644237518,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,5ccd79222ef1b5250d91,0,0,0,0.08109814673662186,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,64f43af80af04a1795e2,0,1,1,0.36250433325767517,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,94b5f1f88153a9cadc61,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,9d16b315411ee80bab47,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,346b2d56d8b09d426f47,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,4c434bf56ebb2774a731,0,0,0,0.10206598043441772,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,c54deb95c61200776a89,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,a75b386334feb544e4d2,0,0,0,0.07424213737249374,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,625f2e57e0e6a02526b6,0,0,0,0.028870660811662674,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,2cecf3fe4ef6ad144c88,0,0,0,0.3289175033569336,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,4c4445ff57fc497b680a,0,0,0,0.2051657736301422,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,4c4d8f9748cad40f5244,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,9ebfa8a19f66465c515a,0,0,0,0.9946684837341309,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,06b8005b0fc375383b1e,0,0,0,0.01907399296760559,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,7e7ddba4c04376ff7a44,0,0,0,0.001536862924695015,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__dp_qml,none,final_evaluation,6d1c41efb24b3abb9035,0,1,1,0.059041090309619904,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
