target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,b5013191fc9f416c8e4b,0,0,0,0.10552335530519485,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,76a169068a2ab6394f63,0,0,0,0.497727632522583,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,fe3f9ee420efa6823afe,0,0,0,0.5399451851844788,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,6cc8653639d78291af88,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,2810a2f0f8ca0deedc8e,0,0,0,0.002586820861324668,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,a1564c9bf9ade3c0b019,0,0,0,0.12163866311311722,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,f9048c251e4492eda5c5,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,3abfa53b007677c95160,0,0,0,0.00790786650031805,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,7f1c52e4fe76a6c0d0b0,0,0,0,0.20906363427639008,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,9da232e18467d7f3a6c8,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,8a07ef51bccf7c857429,0,0,0,0.015650633722543716,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,e7a3a64af90cc1920283,0,0,0,0.08159095793962479,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,7322e0069fd7f99aa2e0,0,0,0,0.1865062564611435,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,attack_calibration,d9003dc2c5345c666e82,0,0,0,0.22495457530021667,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,ae429a6a1d645aacb94e,1,0,0,0.4842909574508667,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,70d271c728323ea28d90,1,0,0,1.0594426393508911,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,434123980ae7f6c38b02,1,0,0,0.43557029962539673,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,b84ff32b3c14263b0dd5,1,1,1,0.17707157135009766,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,66fa33821884d4568b02,1,0,0,0.12265141308307648,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,69ef03b5c6f4f7ecef33,1,0,0,0.15269969403743744,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,c91e3b5a028c06ad1f92,1,0,0,0.20570288598537445,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,272c38b1ecd099be7890,1,0,0,0.5136075615882874,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,192395141a760795b97a,1,0,0,0.2160608172416687,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,ebaf9b6eb6ecde9fb27d,1,0,0,0.07900608330965042,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,eaab06e0e9770f0cb322,1,0,0,0.5452518463134766,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,09c28941e61886717e09,1,0,0,0.374511182308197,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,092efc45ab978715a8fa,1,0,0,0.583123505115509,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,bf5a9031a45524933e21,1,0,0,0.5343090891838074,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,e8613e68d8ca2ea9e7fd,1,0,0,0.20434309542179108,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,d606f1831b9734bb90e1,1,0,0,0.566956102848053,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,ac5f40db5db91c18a83b,1,1,1,0.08396928012371063,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,f97851146238bb9a3754,1,0,0,0.37607237696647644,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,d2c3d34fb102babfa194,1,0,0,0.2269904762506485,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,81817fc85a01b1cc7dcf,1,0,0,0.25007015466690063,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,b2afd8ac93139c6436ca,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,6a05ad28a1fdde9b37a0,0,0,0,0.5080304741859436,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,f2ee369cdc3625e84402,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,ed23b85566b3c29eb402,0,0,0,0.12424416095018387,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,952fc09bd28a9501f067,0,0,0,0.4568696916103363,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,2482d33087029d45a132,0,0,0,0.015830205753445625,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,77bd1f5032833eb7273a,0,0,0,0.4240385890007019,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,10857fff110d97bd3529,0,1,1,0.10747240483760834,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,6d9336fba414d9de6ac7,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,d6c8d45da14422740d61,0,0,0,0.676607608795166,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,59023d919d8b02411eba,0,0,0,0.18597832322120667,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,b879cfcb02d4d81aeba4,0,0,0,0.18634286522865295,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,3b2a390113c4d06485dc,0,0,0,0.10824960470199585,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,8571d45bb39f427604ed,0,0,0,0.4334113597869873,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,361e8f44b1d1611bef7b,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,d7e4461c953d3771c6a7,0,0,0,0.33444562554359436,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,ec68553efb16cb1101b4,0,0,0,0.021340694278478622,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,dabd46f07ecd327df2fa,0,0,0,0.40893638134002686,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,24ddc25e1ea6b7792cd0,0,0,0,0.514715850353241,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,memgq_lattice,final_evaluation,fa88e107f343c7d476d5,0,0,0,0.3618193566799164,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
